t,Demand
7119,54925.26
7120,55979.27
7121,55777.65
7122,53894.33
7123,53353.90
7124,51798.96
7125,49513.71
7126,46439.44
7127,43069.52
7128,40328.94
7129,38457.49
7130,37286.93
7131,36639.18
7132,36819.04
7133,38283.63
7134,40903.97
7135,42309.24
7136,42691.18
7137,44217.69
7138,46323.40
7139,48948.35
7140,51923.53
7141,55335.63
7142,58319.48
7143,60412.04
7144,61561.07
7145,60819.53
7146,58104.53
7147,56541.36
7148,54380.27
7149,51668.05
7150,48125.11
7151,44690.82
7152,41865.95
7153,40084.01
7154,39041.47
7155,38602.79
7156,38968.95
7157,40486.72
7158,43253.11
7159,44793.26
7160,45214.78
7161,46578.09
7162,48422.84
7163,50374.35
7164,52405.29
7165,54326.37
7166,55678.30
7167,56484.10
7168,56925.30
7169,56224.89
7170,54931.63
7171,54807.35
7172,53707.41
7173,51815.80
7174,48954.25
7175,46073.47
7176,43428.87
7177,41713.16
7178,40687.89
7179,39734.86
7180,39400.81
7181,40073.69
7182,41984.88
7183,43103.97
7184,42971.67
7185,42854.98
7186,42799.68
7187,43178.32
7188,43975.41
7189,44936.30
7190,45701.73
7191,46369.57
7192,46466.33
7193,45809.27
7194,44596.35
7195,44209.69
7196,43001.06
7197,41122.87
7198,38532.33
7199,35814.90
7200,33753.02
7201,32572.39
7202,31849.89
7203,31589.73
7204,32044.93
7205,33529.70
7206,36388.87
7207,37875.99
7208,38026.19
7209,38678.28
7210,39400.09
7211,39958.91
7212,40526.48
7213,41034.04
7214,41243.88
7215,41512.92
7216,41972.50
7217,41766.86
7218,41325.02
7219,41799.40
7220,40991.15
7221,39553.95
7222,37373.54
7223,34947.73
7224,33297.24
7225,32300.14
7226,31665.02
7227,31462.18
7228,31834.40
7229,33229.16
7230,36051.55
7231,37661.26
7232,37831.40
7233,38455.90
7234,38976.71
7235,39242.18
7236,39460.22
7237,39841.23
7238,40209.03
7239,40547.32
7240,40850.40
7241,40521.53
7242,39737.05
7243,39820.86
7244,38850.74
7245,37746.80
7246,36196.26
7247,34549.98
7248,32989.91
7249,31925.20
7250,31189.77
7251,30909.49
7252,30941.16
7253,31680.58
7254,33001.07
7255,34444.78
7256,35827.11
7257,36874.66
7258,37234.55
7259,37396.49
7260,37572.99
7261,37955.89
7262,38711.23
7263,39671.92
7264,40536.30
7265,40707.08
7266,40004.18
7267,39735.60
7268,38673.56
7269,37580.86
7270,36075.22
7271,34512.82
7272,32953.41
7273,31864.69
7274,31170.27
7275,30807.77
7276,30684.24
7277,30971.05
7278,31725.39
7279,32791.83
7280,34003.24
7281,35512.87
7282,36680.23
7283,37815.19
7284,38901.11
7285,40235.87
7286,41601.23
7287,43079.62
7288,44205.66
7289,44108.80
7290,42432.49
7291,41603.26
7292,40850.75
7293,39832.14
7294,37753.58
7295,35359.44
7296,33174.76
7297,31976.06
7298,31234.33
7299,31028.62
7300,31478.16
7301,32912.57
7302,35581.56
7303,37256.66
7304,37630.18
7305,38394.79
7306,39414.05
7307,40529.12
7308,41719.93
7309,43011.66
7310,44238.05
7311,45420.58
7312,46317.00
7313,46057.17
7314,45267.40
7315,45335.71
7316,43943.89
7317,41956.20
7318,39227.55
7319,36410.91
7320,34355.11
7321,33026.47
7322,32228.62
7323,31866.42
7324,32137.26
7325,33642.46
7326,36404.55
7327,38084.19
7328,38409.30
7329,39334.32
7330,40448.03
7331,41524.86
7332,42341.18
7333,43151.11
7334,43718.97
7335,44562.90
7336,45190.41
7337,45245.81
7338,44962.89
7339,44853.15
7340,43700.96
7341,41932.91
7342,39425.40
7343,36924.70
7344,35046.01
7345,33790.11
7346,33057.21
7347,32776.65
7348,33196.18
7349,34800.27
7350,37707.16
7351,39537.93
7352,40087.01
7353,41017.27
7354,41999.69
7355,42593.16
7356,42841.95
7357,43034.86
7358,42747.00
7359,42368.97
7360,42624.71
7361,43091.32
7362,43683.96
7363,43638.43
7364,42690.11
7365,41148.63
7366,38870.21
7367,36581.20
7368,34994.51
7369,34008.75
7370,33374.55
7371,33164.42
7372,33778.21
7373,35634.44
7374,38837.04
7375,40889.42
7376,41335.26
7377,41740.33
7378,41768.52
7379,41384.04
7380,40783.59
7381,40185.01
7382,39518.84
7383,39086.20
7384,39148.04
7385,39419.90
7386,40311.30
7387,41402.27
7388,41051.96
7389,39940.09
7390,38069.89
7391,36281.58
7392,34959.30
7393,34228.79
7394,34093.25
7395,34273.17
7396,35133.10
7397,37269.11
7398,40626.74
7399,42796.45
7400,42931.94
7401,42319.82
7402,41575.95
7403,40717.30
7404,39753.53
7405,39084.48
7406,38599.25
7407,38285.68
7408,38416.88
7409,38413.30
7410,38586.81
7411,39462.20
7412,39225.23
7413,38609.30
7414,37495.30
7415,36199.46
7416,35053.62
7417,34339.73
7418,34030.15
7419,34118.27
7420,34377.16
7421,35300.31
7422,36903.61
7423,38738.58
7424,39885.69
7425,39899.72
7426,39150.92
7427,38174.48
7428,37329.49
7429,36885.12
7430,36573.63
7431,36667.44
7432,36969.33
7433,37159.35
7434,37448.20
7435,38156.73
7436,37791.98
7437,37082.16
7438,36030.24
7439,34689.79
7440,33823.23
7441,33049.82
7442,32661.76
7443,32503.67
7444,32596.77
7445,32898.00
7446,33787.73
7447,35093.09
7448,36427.95
7449,37271.26
7450,37439.90
7451,37155.96
7452,37123.50
7453,37430.83
7454,37869.11
7455,38350.70
7456,38944.57
7457,39223.41
7458,39525.91
7459,40445.35
7460,39900.42
7461,38887.22
7462,37535.67
7463,35606.53
7464,33687.37
7465,32410.61
7466,31792.52
7467,31604.76
7468,31817.19
7469,32766.28
7470,34914.63
7471,38209.07
7472,39393.91
7473,39605.57
7474,39916.63
7475,40279.01
7476,40697.99
7477,41083.29
7478,41775.28
7479,42326.70
7480,42598.33
7481,42676.13
7482,42878.23
7483,43512.61
7484,42664.58
7485,41419.97
7486,39674.53
7487,37229.07
7488,35017.66
7489,33394.05
7490,32413.87
7491,31906.33
7492,31796.34
7493,32305.10
7494,34015.59
7495,36896.27
7496,38026.47
7497,38543.78
7498,39242.67
7499,39953.04
7500,40672.51
7501,41218.27
7502,41915.08
7503,42385.38
7504,42667.71
7505,42679.57
7506,42666.87
7507,43529.97
7508,42715.97
7509,41683.31
7510,40068.54
7511,37793.76
7512,35492.68
7513,33785.21
7514,32862.25
7515,32337.55
7516,32143.12
7517,32706.61
7518,34539.93
7519,37470.89
7520,38817.61
7521,39631.11
7522,40665.28
7523,41870.43
7524,42825.37
7525,43688.12
7526,44582.62
7527,45112.40
7528,45240.15
7529,45254.01
7530,45137.81
7531,45442.76
7532,44427.25
7533,43300.69
7534,41440.04
7535,39036.51
7536,36581.62
7537,34853.26
7538,33645.20
7539,32859.32
7540,32495.06
7541,32881.09
7542,34425.77
7543,37271.50
7544,38378.08
7545,39092.52
7546,39854.00
7547,40524.19
7548,41167.34
7549,41787.09
7550,42511.47
7551,42952.69
7552,43037.78
7553,42792.62
7554,42611.51
7555,42894.02
7556,41935.98
7557,40905.09
7558,39465.54
7559,37357.47
7560,35444.10
7561,34083.49
7562,33373.16
7563,33004.79
7564,33109.71
7565,33773.54
7566,35725.39
7567,38879.73
7568,40241.37
7569,40435.57
7570,40595.55
7571,40774.83
7572,41156.57
7573,41509.56
7574,42127.16
7575,42447.89
7576,42410.12
7577,42025.27
7578,41724.82
7579,41896.92
7580,40844.55
7581,39908.52
7582,38941.36
7583,37596.60
7584,36037.31
7585,34822.40
7586,34095.30
7587,33863.85
7588,33884.34
7589,34408.50
7590,35491.25
7591,37174.53
7592,38679.30
7593,39715.34
7594,39842.07
7595,39480.67
7596,38925.79
7597,38640.98
7598,38354.73
7599,38274.43
7600,38272.31
7601,38304.31
7602,38641.81
7603,39317.61
7604,38921.43
7605,38448.66
7606,37684.57
7607,36596.86
7608,35393.56
7609,34219.25
7610,33414.93
7611,32922.16
7612,32875.83
7613,32991.53
7614,33606.29
7615,34726.11
7616,35834.08
7617,36847.59
7618,37315.32
7619,37369.04
7620,37467.98
7621,37867.41
7622,38349.52
7623,38949.55
7624,39627.76
7625,39933.28
7626,40593.17
7627,41469.33
7628,40789.12
7629,39918.42
7630,38564.37
7631,36623.77
7632,34531.02
7633,33146.25
7634,32272.44
7635,31984.12
7636,32181.75
7637,32958.80
7638,34943.18
7639,38173.85
7640,39530.90
7641,39989.96
7642,40463.37
7643,41071.23
7644,41823.87
7645,42788.09
7646,43987.84
7647,44949.00
7648,45365.90
7649,45323.10
7650,44962.39
7651,45378.67
7652,44282.25
7653,43033.31
7654,41430.72
7655,39192.84
7656,36558.59
7657,34751.15
7658,33536.38
7659,32890.67
7660,32718.61
7661,33207.26
7662,34850.73
7663,37963.99
7664,39312.60
7665,40385.01
7666,41530.74
7667,42677.41
7668,43842.82
7669,44964.59
7670,46214.79
7671,47090.23
7672,47455.96
7673,47224.09
7674,46739.64
7675,46962.73
7676,45892.22
7677,44611.47
7678,42904.08
7679,40448.73
7680,37799.24
7681,35816.73
7682,34564.57
7683,33790.45
7684,33524.08
7685,34036.08
7686,35555.43
7687,38244.66
7688,39374.37
7689,40458.13
7690,42100.62
7691,43741.03
7692,45224.03
7693,46603.41
7694,47974.44
7695,48761.62
7696,48965.93
7697,48508.39
7698,47815.06
7699,47599.51
7700,46260.29
7701,44908.12
7702,42949.96
7703,40272.22
7704,37827.17
7705,35899.64
7706,34708.68
7707,33911.05
7708,33641.88
7709,34089.12
7710,35760.41
7711,38821.99
7712,40124.09
7713,40466.42
7714,41139.11
7715,41210.95
7716,40875.40
7717,40532.75
7718,40423.71
7719,40303.83
7720,40040.77
7721,40024.27
7722,41178.24
7723,42377.03
7724,42270.95
7725,41777.21
7726,40549.35
7727,38569.13
7728,36961.04
7729,35829.24
7730,35256.39
7731,35114.27
7732,35423.98
7733,36478.29
7734,38861.83
7735,42525.81
7736,43876.51
7737,43308.57
7738,42682.25
7739,41868.93
7740,41002.23
7741,40272.91
7742,39981.87
7743,39794.58
7744,39766.40
7745,39900.00
7746,40824.80
7747,41724.36
7748,41229.54
7749,40628.48
7750,39815.67
7751,38636.93
7752,37133.02
7753,35864.94
7754,35056.43
7755,34650.44
7756,34512.71
7757,34813.78
7758,35542.58
7759,36983.14
7760,38146.28
7761,39014.41
7762,39280.05
7763,39101.57
7764,39096.25
7765,39139.73
7766,39235.73
7767,39278.88
7768,39458.27
7769,39348.49
7770,39948.24
7771,40679.58
7772,40110.69
7773,39434.07
7774,38538.34
7775,37238.51
7776,35697.93
7777,34135.51
7778,33065.36
7779,32412.49
7780,32053.48
7781,31969.22
7782,32221.27
7783,32951.48
7784,33889.00
7785,35765.08
7786,37888.44
7787,39521.68
7788,40549.80
7789,41381.51
7790,41780.53
7791,41921.77
7792,41772.30
7793,41393.18
7794,42030.78
7795,42504.00
7796,41718.68
7797,40757.82
7798,39522.08
7799,37705.34
7800,35732.07
7801,34186.37
7802,33248.71
7803,32887.92
7804,33044.83
7805,33887.00
7806,35635.65
7807,38275.73
7808,40146.47
7809,40818.26
7810,40767.86
7811,40633.43
7812,40458.93
7813,40273.16
7814,40423.49
7815,40542.90
7816,40637.01
7817,40514.75
7818,41305.93
7819,42180.54
7820,41581.63
7821,40952.51
7822,39787.83
7823,38160.07
7824,36551.68
7825,35451.37
7826,34880.24
7827,34715.55
7828,35003.38
7829,35972.18
7830,38038.60
7831,40824.96
7832,42731.44
7833,43076.88
7834,42400.17
7835,41697.56
7836,41054.33
7837,40667.96
7838,40757.35
7839,40846.34
7840,40862.10
7841,40796.23
7842,41673.72
7843,42464.99
7844,41899.91
7845,41184.16
7846,40124.00
7847,38344.72
7848,36476.08
7849,34993.15
7850,34001.34
7851,33448.82
7852,33383.15
7853,33918.02
7854,35431.80
7855,37412.00
7856,38751.98
7857,39812.93
7858,40842.09
7859,41510.17
7860,41900.21
7861,42127.92
7862,42176.53
7863,42235.51
7864,42308.87
7865,42361.02
7866,43277.85
7867,43749.93
7868,43020.03
7869,42323.04
7870,41438.77
7871,39870.34
7872,38034.16
7873,36305.59
7874,35052.17
7875,34079.90
7876,33463.41
7877,33394.53
7878,33819.79
7879,34912.42
7880,36274.86
7881,38717.52
7882,40950.00
7883,42365.31
7884,42485.48
7885,41585.03
7886,40129.64
7887,38671.81
7888,37604.11
7889,36869.30
7890,37503.47
7891,37842.95
7892,37535.43
7893,37619.02
7894,37425.59
7895,36825.24
7896,36062.17
7897,35282.95
7898,34832.49
7899,34666.75
7900,34948.02
7901,35701.85
7902,37147.19
7903,39015.77
7904,40398.06
7905,41211.09
7906,41444.16
7907,40752.87
7908,39898.99
7909,39021.62
7910,38429.29
7911,38160.36
7912,38193.81
7913,38707.16
7914,40520.50
7915,41661.39
7916,41676.34
7917,41603.67
7918,41040.91
7919,39752.23
7920,38357.07
7921,37033.44
7922,36141.90
7923,35550.39
7924,35284.43
7925,35431.68
7926,35985.86
7927,37012.51
7928,38215.47
7929,39501.43
7930,40740.21
7931,41390.38
7932,41398.28
7933,40987.59
7934,40483.91
7935,40021.53
7936,39967.48
7937,40403.78
7938,41671.16
7939,42036.26
7940,41577.11
7941,40926.20
7942,39893.79
7943,38525.27
7944,36959.80
7945,35676.91
7946,34740.47
7947,34121.31
7948,33917.85
7949,34016.02
7950,34611.26
7951,35632.70
7952,36647.41
7953,37522.94
7954,37892.14
7955,37879.32
7956,37730.93
7957,37557.76
7958,37363.34
7959,37243.06
7960,37465.32
7961,37941.00
7962,39530.55
7963,41238.33
7964,41245.95
7965,40954.39
7966,40095.42
7967,38547.14
7968,36951.48
7969,35854.90
7970,35353.65
7971,35397.94
7972,35956.33
7973,37241.52
7974,39856.85
7975,43798.29
7976,45422.15
7977,44579.71
7978,43009.34
7979,41730.36
7980,40780.34
7981,40193.04
7982,40079.80
7983,39996.19
7984,40050.53
7985,40188.14
7986,41133.07
7987,42577.23
7988,42282.91
7989,41819.17
7990,40585.46
7991,38654.25
7992,36705.08
7993,35385.31
7994,34746.92
7995,34532.70
7996,34681.69
7997,35538.90
7998,37762.96
7999,41355.95
8000,42646.49
8001,42165.59
8002,41343.28
8003,40620.00
8004,40255.26
8005,40280.78
8006,40587.13
8007,40837.67
8008,40802.21
8009,40967.91
8010,41805.35
8011,42909.93
8012,42451.83
8013,41674.60
8014,40231.19
8015,38076.00
8016,35787.88
8017,34176.76
8018,33259.81
8019,32904.06
8020,32925.14
8021,33628.73
8022,35582.58
8023,38760.95
8024,39944.56
8025,39787.24
8026,39882.64
8027,40059.56
8028,40300.19
8029,40841.25
8030,41591.48
8031,42115.04
8032,42403.98
8033,42549.69
8034,43186.85
8035,43851.83
8036,42957.10
8037,41979.17
8038,40339.12
8039,38017.76
8040,35684.03
8041,33967.05
8042,33084.64
8043,32663.16
8044,32689.74
8045,33434.21
8046,35464.87
8047,38910.98
8048,40414.41
8049,40465.06
8050,40469.50
8051,40631.22
8052,40968.90
8053,41653.44
8054,42418.63
8055,42908.35
8056,42973.66
8057,43010.23
8058,43873.03
8059,44534.44
8060,43883.99
8061,42962.73
8062,41623.91
8063,39548.57
8064,37123.63
8065,35164.19
8066,33910.56
8067,33276.81
8068,33067.34
8069,33437.41
8070,34983.08
8071,37938.86
8072,39387.34
8073,40017.91
8074,40812.01
8075,41596.72
8076,42420.57
8077,43158.98
8078,43963.55
8079,44411.06
8080,44543.29
8081,44548.87
8082,44709.60
8083,44850.92
8084,43755.60
8085,42789.06
8086,41616.03
8087,39785.72
8088,37812.82
8089,35943.71
8090,34530.55
8091,33584.74
8092,33161.74
8093,33143.23
8094,33564.60
8095,34634.59
8096,35771.05
8097,37436.46
8098,39183.50
8099,40485.17
8100,41541.50
8101,42242.24
8102,42930.57
8103,43515.44
8104,43586.06
8105,43264.59
8106,43751.34
8107,43793.37
8108,42880.55
8109,41933.65
8110,40823.69
8111,39158.63
8112,37221.27
8113,35605.24
8114,34282.99
8115,33472.20
8116,33114.09
8117,32955.15
8118,33234.47
8119,33928.56
8120,34810.85
8121,36538.67
8122,38576.41
8123,40187.37
8124,41342.10
8125,42201.66
8126,42806.82
8127,43108.46
8128,43200.09
8129,43260.54
8130,44762.28
8131,46044.77
8132,45661.45
8133,44970.50
8134,43813.97
8135,41702.26
8136,39232.64
8137,37224.70
8138,35992.78
8139,35239.57
8140,34958.06
8141,35376.29
8142,37066.64
8143,40157.96
8144,41782.24
8145,42286.99
8146,43086.57
8147,43417.83
8148,43680.07
8149,42914.31
8150,42240.98
8151,41646.94
8152,41346.44
8153,41433.86
8154,43486.55
8155,45141.82
8156,44877.90
8157,44331.51
8158,43059.03
8159,40914.03
8160,38680.75
8161,37164.71
8162,36398.03
8163,36230.55
8164,36540.59
8165,37585.02
8166,40008.89
8167,43798.09
8168,45451.85
8169,44894.27
8170,44005.12
8171,42870.36
8172,41699.50
8173,40797.67
8174,40281.45
8175,39963.02
8176,39862.19
8177,40489.62
8178,42154.98
8179,43595.71
8180,43400.42
8181,42869.05
8182,41648.93
8183,39556.11
8184,37388.49
8185,35931.02
8186,35274.41
8187,35005.71
8188,35160.38
8189,36052.74
8190,38221.89
8191,41558.59
8192,42962.07
8193,42680.26
8194,42317.68
8195,42044.50
8196,41795.02
8197,41629.33
8198,41684.13
8199,41558.63
8200,41497.50
8201,41883.00
8202,43371.05
8203,44593.42
8204,44359.77
8205,43846.62
8206,42441.63
8207,40063.49
8208,37579.86
8209,35757.67
8210,34589.45
8211,33922.06
8212,33789.43
8213,34425.77
8214,36251.42
8215,39231.32
8216,40592.86
8217,40963.52
8218,41747.22
8219,42675.20
8220,43510.64
8221,44320.14
8222,45309.35
8223,46017.75
8224,46282.04
8225,46306.10
8226,46523.06
8227,47336.48
8228,46668.16
8229,45926.48
8230,44665.43
8231,42493.13
8232,39928.45
8233,37903.90
8234,36646.32
8235,35937.61
8236,35574.09
8237,36122.56
8238,37821.02
8239,40745.18
8240,42340.65
8241,43173.18
8242,44491.58
8243,45795.86
8244,46737.29
8245,47490.53
8246,48323.77
8247,48942.77
8248,49179.38
8249,48896.80
8250,49073.45
8251,48957.76
8252,47661.57
8253,46459.49
8254,45071.32
8255,43159.12
8256,40762.55
8257,38337.73
8258,36545.60
8259,35431.82
8260,34838.98
8261,34738.78
8262,34973.69
8263,35946.37
8264,37119.73
8265,38727.96
8266,40113.06
8267,40626.26
8268,40282.13
8269,39734.11
8270,39218.71
8271,38870.89
8272,38753.22
8273,39179.68
8274,41180.89
8275,42867.77
8276,42996.27
8277,43126.17
8278,42981.12
8279,42318.58
8280,41399.91
8281,40518.94
8282,40098.15
8283,39956.25
8284,40095.55
8285,40696.85
8286,41770.04
8287,43378.43
8288,44930.86
8289,45375.97
8290,44510.94
8291,43061.18
8292,41611.71
8293,40364.31
8294,39325.72
8295,38680.02
8296,38473.43
8297,38950.73
8298,40982.20
8299,43417.15
8300,43910.62
8301,43838.74
8302,43045.48
8303,41324.37
8304,39309.17
8305,37747.93
8306,37010.22
8307,36840.13
8308,37094.62
8309,38145.50
8310,40388.05
8311,43826.80
8312,45335.66
8313,44992.70
8314,44134.28
8315,43128.78
8316,42310.58
8317,41810.98
8318,41605.89
8319,41365.59
8320,41162.02
8321,41714.68
8322,43417.57
8323,44654.41
8324,44236.48
8325,43555.37
8326,42097.43
8327,39841.22
8328,37334.34
8329,35429.39
8330,34329.51
8331,33738.43
8332,33712.38
8333,34316.76
8334,36297.22
8335,39320.77
8336,40753.96
8337,41086.40
8338,41671.02
8339,42153.73
8340,42916.87
8341,43449.57
8342,44033.63
8343,44353.84
8344,44505.23
8345,44577.21
8346,45490.31
8347,46736.26
8348,46384.09
8349,45586.10
8350,44186.85
8351,41933.97
8352,39243.24
8353,37080.92
8354,35809.09
8355,35075.70
8356,34827.97
8357,35266.74
8358,36995.97
8359,39943.49
8360,41361.11
8361,42035.30
8362,43090.65
8363,44155.54
8364,45028.23
8365,45774.73
8366,46391.76
8367,47070.30
8368,47240.22
8369,47224.45
8370,47851.28
8371,48778.99
8372,48071.34
8373,47200.50
8374,45961.19
8375,43660.49
8376,40869.71
8377,38502.07
8378,36878.44
8379,35895.59
8380,35380.95
8381,35601.40
8382,37122.60
8383,39964.41
8384,41378.82
8385,41970.74
8386,43267.18
8387,44595.36
8388,45484.43
8389,45978.31
8390,46433.34
8391,46601.70
8392,46332.31
8393,46069.27
8394,46655.71
8395,47166.55
8396,46336.56
8397,45418.63
8398,44304.46
8399,42191.99
8400,39509.61
8401,37365.68
8402,36024.59
8403,35197.38
8404,34758.08
8405,35152.29
8406,36755.85
8407,39338.67
8408,40927.20
8409,41760.50
8410,43035.39
8411,44250.34
8412,45184.39
8413,45714.75
8414,46277.23
8415,46356.16
8416,46097.61
8417,45727.22
8418,46385.11
8419,46607.50
8420,45534.35
8421,44619.25
8422,43682.87
8423,42116.41
8424,40097.72
8425,38142.36
8426,36679.97
8427,35597.92
8428,34844.76
8429,34541.82
8430,34995.10
8431,36124.84
8432,37516.88
8433,39179.81
8434,41054.62
8435,42365.15
8436,42944.93
8437,42495.26
8438,42146.98
8439,41527.53
8440,40873.31
8441,40909.16
8442,42114.08
8443,43199.13
8444,43008.14
8445,42733.02
8446,42255.26
8447,41319.06
8448,40104.37
8449,39086.66
8450,38465.29
8451,38182.72
8452,38305.86
8453,38680.28
8454,39491.73
8455,40953.67
8456,42666.19
8457,44262.16
8458,44796.15
8459,43999.93
8460,43024.95
8461,42045.66
8462,41156.64
8463,40617.31
8464,40669.63
8465,41430.89
8466,43805.36
8467,45407.96
8468,45434.65
8469,45108.84
8470,44269.10
8471,42705.29
8472,40813.93
8473,39376.54
8474,38503.92
8475,38114.68
8476,38220.33
8477,39079.83
8478,40849.78
8479,43427.56
8480,45556.43
8481,46412.92
8482,46468.10
8483,45772.90
8484,44444.14
8485,43030.78
8486,42042.99
8487,41246.18
8488,41063.69
8489,41318.27
8490,43284.83
8491,45303.09
8492,45293.85
8493,45059.31
8494,44350.55
8495,42895.61
8496,41127.03
8497,39916.76
8498,39528.00
8499,39606.48
8500,40225.65
8501,41499.09
8502,43777.27
8503,46862.93
8504,48875.43
8505,48677.53
8506,46928.88
8507,44966.55
8508,43202.61
8509,41756.60
8510,40912.43
8511,40369.09
8512,40115.79
8513,40205.97
8514,41681.93
8515,43471.71
8516,43396.62
8517,43134.15
8518,42405.69
8519,40960.89
8520,39392.11
8521,38165.25
8522,37550.75
8523,37302.46
8524,37507.86
8525,38325.90
8526,40050.55
8527,42565.81
8528,44254.96
8529,44329.54
8530,43326.02
8531,42261.73
8532,41287.74
8533,40507.20
8534,40141.20
8535,39925.49
8536,39866.11
8537,40007.83
8538,41197.96
8539,42533.06
8540,42142.49
8541,41539.14
8542,40676.19
8543,39092.45
8544,37381.73
8545,35848.26
8546,34913.37
8547,34417.69
8548,34258.95
8549,34705.03
8550,35878.98
8551,37701.39
8552,39084.75
8553,39919.09
8554,40325.47
8555,40471.50
8556,40588.86
8557,40539.78
8558,40812.53
8559,41055.84
8560,41161.43
8561,41159.23
8562,41862.38
8563,42890.12
8564,42273.11
8565,41527.34
8566,40627.25
8567,39198.05
8568,37329.89
8569,35445.34
8570,34008.76
8571,33117.46
8572,32678.11
8573,32635.48
8574,33295.29
8575,34371.68
8576,35374.13
8577,36729.65
8578,38569.48
8579,39978.03
8580,41086.48
8581,41761.86
8582,42412.12
8583,43045.71
8584,43628.09
8585,43630.45
8586,43843.64
8587,43878.82
8588,42440.21
8589,41162.03
8590,40106.31
8591,38765.58
8592,37006.40
8593,35247.50
8594,33961.08
8595,32974.44
8596,32255.74
8597,31897.37
8598,31963.24
8599,32536.59
8600,33366.02
8601,34764.04
8602,36699.30
8603,38468.57
8604,39948.97
8605,40936.45
8606,41531.32
8607,41966.25
8608,42007.27
8609,41485.13
8610,41263.71
8611,41367.82
8612,40411.28
8613,39410.43
8614,38321.67
8615,37012.07
8616,35375.44
8617,33799.47
8618,32739.25
8619,32015.21
8620,31608.23
8621,31534.81
8622,31824.44
8623,32531.42
8624,33375.83
8625,34732.69
8626,36677.90
8627,38298.45
8628,39685.96
8629,40729.44
8630,41491.08
8631,42243.11
8632,42702.76
8633,42594.91
8634,42875.86
8635,43873.33
8636,43157.89
8637,42168.08
8638,41261.23
8639,39609.83
8640,37697.55
8641,35740.79
8642,34256.85
8643,33458.71
8644,33024.70
8645,33124.34
8646,33895.29
8647,35364.14
8648,36494.33
8649,37663.40
8650,39419.62
8651,41247.13
8652,42629.27
8653,43703.49
8654,44567.86
8655,45004.59
8656,45055.36
8657,44754.52
8658,45138.15
8659,45697.49
8660,44620.47
8661,43506.18
8662,42118.81
8663,40218.42
8664,38046.88
8665,36129.66
8666,34918.44
8667,34192.92
8668,33934.13
8669,34270.41
8670,35225.04
8671,36787.87
8672,38157.55
8673,39335.49
8674,40977.29
8675,42583.44
8676,43826.63
8677,44611.71
8678,45522.49
8679,45921.42
8680,45967.96
8681,45428.64
8682,44992.60
8683,45633.96
8684,44593.69
8685,43301.54
8686,41811.54
8687,39926.11
8688,37596.93
8689,35767.98
8690,34537.17
8691,33888.34
8692,33572.73
8693,33860.01
8694,34993.23
8695,36758.73
8696,38199.05
8697,39266.38
8698,40641.84
8699,42090.22
8700,43166.35
8701,44116.58
8702,45347.41
8703,46309.21
8704,46740.12
8705,46380.00
8706,45826.36
8707,46008.48
8708,44737.05
8709,43405.18
8710,41884.55
8711,39806.04
8712,37605.04
8713,35671.24
8714,34412.98
8715,33580.06
8716,33227.15
8717,33451.74
8718,34532.53
8719,36256.21
8720,37731.89
8721,38813.47
8722,39910.10
8723,40975.23
8724,41959.70
8725,43129.72
8726,44387.54
8727,45230.81
8728,45552.23
8729,45137.51
8730,44860.15
8731,45266.98
8732,44321.00
8733,43180.03
8734,42006.25
8735,40378.01
8736,38401.39
8737,36610.09
8738,35391.84
8739,34538.96
8740,34053.51
8741,34099.75
8742,34668.96
8743,35657.90
8744,36523.02
8745,37769.85
8746,39600.85
8747,41226.39
8748,42542.72
8749,43560.49
8750,44243.42
8751,44949.83
8752,45279.27
8753,45333.91
8754,45876.01
8755,46375.54
8756,44989.10
8757,43363.94
8758,42005.62
8759,40698.24
8760,39270.59
