t,Wind,Solar,Geothermal,Biomass
6485,0,0,0.99148,0.823444498
6486,0,0,0.99148,0.824018314
6487,0.01287664,0.0373922,0.99148,0.82396833
6488,0.0991024,0.47489,0.99148,0.822956654
6489,0.0551104,0.638566,0.99148,0.821175224
6490,0.0455652,0.693524,0.99148,0.819399792
6491,0.0377806,0.689236,0.99148,0.817816299
6492,0.03354376,0.666578,0.99148,0.816602687
6493,0.053254,0.654942,0.99148,0.815778951
6494,0.0551964,0.667198,0.99148,0.815489044
6495,0.01702864,0.67802,0.99148,0.815732965
6496,0.0601468,0.654616,0.99148,0.816288788
6497,0.03170976,0.540806,0.99148,0.817542386
6498,0.0576584,0.287416,0.99148,0.818398113
6499,0.03901636,0,0.99148,0.822110925
6500,0.1557136,0,0.99148,0.82318658
6501,0.1284556,0,0.99148,0.824060301
6502,0.118962,0,0.99148,0.824854047
6503,0.1425812,0,0.99148,0.82565779
6504,0.0820804,0,0.99148,0.8265635
6505,0.0457252,0,0.99148,0.827283269
6506,0.0669416,0,0.99148,0.828015035
6507,0.1033704,0,0.99148,0.828650832
6508,0.0915908,0,0.99148,0.829290627
6509,0.0601664,0,0.99148,0.829830454
6510,0.0498188,0,0.99148,0.830274312
6511,0.02224628,0.021671,0.99148,0.828992722
6512,0.028657,0.426164,0.99148,0.826169626
6513,0.01766812,0.613362,0.99148,0.822456814
6514,0.01805544,0.671734,0.99148,0.818454095
6515,0.02361236,0.438768,0.99148,0.816330774
6516,0.02439356,0.455592,0.99148,0.815169146
6517,0.01582672,0.631606,0.99148,0.814523353
6518,0.0422612,0.640306,0.99148,0.814199456
6519,0.01391976,0.64608,0.99148,0.814203455
6520,0.0067144,0.617572,0.99148,0.81484325
6521,0,0.488608,0.99148,0.816510717
6522,0.01436676,0.233766,0.99148,0.817242482
6523,0.02389584,0,0.99148,0.819807662
6524,0.03110472,0,0.99148,0.820305502
6525,0.03870776,0,0.99148,0.821591091
6526,0.0496864,0,0.99148,0.823496481
6527,0.1212996,0,0.99148,0.825203935
6528,0.0900868,0,0.99148,0.826435541
6529,0.0830848,0,0.99148,0.827285269
6530,0.0662056,0,0.99148,0.828033029
6531,0.0480128,0,0.99148,0.828672825
6532,0.03690748,0,0.99148,0.829194658
6533,0.02973608,0,0.99148,0.829602527
6534,0.02571736,0,0.99148,0.82990643
6535,0.01241848,0.0212902,0.99148,0.828382917
6536,0.0529008,0.441216,0.99148,0.82521793
6537,0,0.635802,0.99148,0.82181102
6538,0,0.693322,0.99148,0.817556382
6539,0,0.685712,0.99148,0.814057502
6540,0,0.667768,0.99148,0.812244082
6541,0,0.659448,0.99148,0.811260397
6542,0,0.670308,0.99148,0.810814539
6543,0,0.6843,0.99148,0.810900512
6544,0,0.667516,0.99148,0.811498321
6545,0.02425016,0.55582,0.99148,0.813619642
6546,0.124126,0.290952,0.99148,0.814771273
6547,0.1435896,0,0.99148,0.820339491
6548,0.1178196,0,0.99148,0.821691059
6549,0.150968,0,0.99148,0.82265475
6550,0.125272,0,0.99148,0.823494482
6551,0.1423512,0,0.99148,0.824328215
6552,0.1650972,0,0.99148,0.825157949
6553,0.1652616,0,0.99041,0.825177943
6554,0.1193104,0,0.99041,0.825805742
6555,0.1028652,0,0.99041,0.826333573
6556,0.02568836,0,0.99041,0.826853407
6557,0.02664236,0,0.99041,0.827261276
6558,0.01977148,0,0.99041,0.827567179
6559,0.03695356,0.0371654,0.99041,0.826027671
6560,0.01689332,0.506024,0.99041,0.822872681
6561,0,0.68135,0.99041,0.819433781
6562,0,0.734362,0.99041,0.815880918
6563,0,0.715144,0.99041,0.812791907
6564,0,0.695556,0.99041,0.810474648
6565,0,0.68253,0.99041,0.809333013
6566,0,0.689,0.99041,0.808993122
6567,0.02200208,0.695238,0.99041,0.809279031
6568,0.01585852,0.660712,0.99041,0.810288708
6569,0.0480792,0.521596,0.99041,0.812707933
6570,0.1045208,0.246474,0.99041,0.814149472
6571,0.0860652,0,0.99041,0.818552063
6572,0.2478824,0,0.99041,0.819955614
6573,0.3715808,0,0.99041,0.821365163
6574,0.3059828,0,0.99041,0.822634757
6575,0.662392,0,0.99041,0.823660429
6576,0.571348,0,0.99041,0.824564139
6577,0.574388,0,0.99041,0.825269914
6578,0.633544,0,0.99041,0.825879718
6579,0.72532,0,0.99041,0.826397553
6580,0.6481,0,0.99041,0.827017354
6581,0.593564,0,0.99041,0.827545186
6582,0.5759,0,0.99041,0.827979047
6583,0.464952,0.00604312,0.99041,0.827003359
6584,0.3855332,0.1100216,0.99041,0.824496161
6585,0.418984,0.628838,0.99041,0.82115523
6586,0.3454492,0.71338,0.99041,0.818008237
6587,0.544284,0.706266,0.99041,0.815846929
6588,0.582724,0.689306,0.99041,0.814277431
6589,0.57104,0.67412,0.99041,0.813305742
6590,0.561756,0.681174,0.99041,0.812863884
6591,0.602764,0.688798,0.99041,0.812835893
6592,0.695956,0.657804,0.99041,0.813453695
6593,0.504172,0.52241,0.99041,0.815171145
6594,0.409376,0.251592,0.99041,0.815864923
6595,0.448148,0,0.99041,0.819829655
6596,0.716032,0,0.99041,0.821347169
6597,0.731544,0,0.99041,0.822802703
6598,0.2914492,0,0.99041,0.824050304
6599,0.788084,0,0.99041,0.824994002
6600,0.488504,0,0.99041,0.825715771
6601,0.472044,0,0.99041,0.826309581
6602,0.727008,0,0.99041,0.826891395
6603,0.468416,0,0.99041,0.827479207
6604,0.159372,0,0.99041,0.827979047
6605,0.2557264,0,0.99041,0.828380918
6606,0.5496,0,0.99041,0.828788788
6607,0.493396,0,0.99041,0.827677143
6608,0.3034736,0.426692,0.99041,0.824894034
6609,0.3527448,0.62761,0.99041,0.821161228
6610,0.489432,0.515196,0.99041,0.817088532
6611,0.404692,0.689272,0.99041,0.814367402
6612,0.41208,0.665878,0.99041,0.812605966
6613,0.4531,0.596556,0.99041,0.811348369
6614,0.538632,0.567466,0.99041,0.810604607
6615,0.548024,0.376406,0.99041,0.810492642
6616,0.5309,0.532522,0.99041,0.811204415
6617,0.3568172,0.261728,0.99041,0.813271753
6618,0.4134,0.1425286,0.99041,0.814357406
6619,0.323572,0,0.99041,0.818899952
6620,0.2215468,0,0.99041,0.819877639
6621,0.120092,0,0.99041,0.820713372
6622,0.11484,0,0.99041,0.821441139
6623,0.0838804,0,0.99041,0.822048944
6624,0.794916,0,0.99041,0.82271873
6625,0.671232,0,0.99041,0.823266555
6626,0.6311,0,0.99041,0.823814379
6627,0.485104,0,0.99041,0.824352207
6628,0.452452,0,0.99041,0.824700096
6629,0.44904,0,0.99041,0.82481406
6630,0.349294,0,0.99041,0.82481406
6631,0.3016708,0.01061426,0.99041,0.823544466
6632,0.280166,0.414738,0.99041,0.82087532
6633,0.1453076,0.600042,0.99041,0.817420425
6634,0.0713296,0.65524,0.99041,0.814051504
6635,0.0519964,0.641318,0.99041,0.811996161
6636,0.02051144,0.62792,0.99041,0.810526631
6637,0.01394692,0.622332,0.99041,0.809760877
6638,0,0.635964,0.99041,0.809736884
6639,0,0.653492,0.99041,0.810354687
6640,0,0.630348,0.99041,0.811410349
6641,0,0.50661,0.99041,0.813007837
6642,0.01419056,0.23048,0.99041,0.813931542
6643,0.02762024,0,0.99041,0.81728047
6644,0.0615532,0,0.99041,0.818759997
6645,0.1107676,0,0.99041,0.820119562
6646,0.210056,0,0.99041,0.821347169
6647,0.2631368,0,0.99041,0.822448816
6648,0.3463692,0,0.99041,0.823320537
6649,0.328816,0,0.99041,0.824168266
6650,0.376744,0,0.99041,0.824898033
6651,0.438244,0,0.99041,0.825517834
6652,0.3880164,0,0.99041,0.826133637
6653,0.3853892,0,0.99041,0.826647473
6654,0.3656848,0,0.99041,0.82715731
6655,0.390656,0,0.99041,0.826453535
6656,0.506216,0.0579976,0.99041,0.824108285
6657,0.3469164,0.1773574,0.99041,0.820733365
6658,0.2917388,0.652398,0.99041,0.817232486
6659,0.2317788,0.64616,0.99041,0.81481126
6660,0.2454308,0.624834,0.99041,0.81340571
6661,0.2591596,0.347968,0.99041,0.812292067
6662,0.2493564,0.1525466,0.99041,0.811590291
6663,0.3085528,0.0404606,0.99041,0.811514315
6664,0.306668,0.114944,0.99041,0.812052143
6665,0.3300304,0,0.99041,0.813603647
6666,0.3018004,0.00955572,0.99041,0.81431342
6667,0.404944,0,0.99041,0.818797985
6668,0.3481052,0,0.99041,0.820329495
6669,0.4256,0,0.99041,0.821425144
6670,0.400436,0,0.99041,0.822310861
6671,0.573508,0,0.99041,0.822958653
6672,0.562596,0,0.99041,0.82356246
6673,0.523692,0,0.99041,0.824018314
6674,0.460728,0,0.99041,0.824550144
6675,0.453248,0,0.99041,0.824878039
6676,0.411196,0,0.99041,0.825115963
6677,0.2273296,0,0.99041,0.825385877
6678,0.465188,0,0.99041,0.825613804
6679,0.427456,0,0.99041,0.824516155
6680,0.1507888,0.00511564,0.99041,0.821950976
6681,0.2230232,0.000733888,0.99041,0.818178183
6682,0.0444432,0.043814,0.99041,0.814477367
6683,0,0.0477464,0.99041,0.812246081
6684,0.672116,0.47829,0.99041,0.810290707
6685,0.0550812,0.603498,0.99041,0.808923145
6686,0,0.614702,0.99041,0.808211372
6687,0.0400956,0.62379,0.99041,0.808127399
6688,0.00409816,0.590484,0.99041,0.808689219
6689,0,0.1436326,0.99041,0.810268714
6690,0,0.0219176,0.99041,0.810976488
6691,0.1468112,0,0.99041,0.814579335
6692,0.3270092,0,0.99041,0.815950896
6693,0.326782,0,0.99041,0.817372441
6694,0.3010436,0,0.99041,0.818987924
6695,0.303708,0,0.99041,0.820417466
6696,0.3922268,0,0.99041,0.821651072
6697,0.3481508,0,0.99041,0.822766715
6698,0.248702,0,0.99041,0.823648433
6699,0.3695324,0,0.99041,0.824300224
6700,0.421424,0,0.99041,0.824528151
6701,0.36623,0,0.99041,0.824550144
6702,0.282296,0,0.99041,0.824464171
6703,0.317686,0,0.99041,0.82384237
6704,0.290452,0.0380896,0.99041,0.82190699
6705,0.2736036,0.0980554,0.99041,0.818464091
6706,0.18927,0.1512654,0.99041,0.814371401
6707,0.1551288,0.228986,0.99041,0.81172025
6708,0.1382732,0.45232,0.99041,0.810038788
6709,0.1589508,0.460444,0.99041,0.808825176
6710,0.1377928,0.624248,0.99041,0.80824936
6711,0.2120252,0.483274,0.99041,0.808185381
6712,0.2667368,0.599728,0.99041,0.808947137
6713,0.1891944,0.467014,0.99041,0.810986484
6714,0.245594,0.1898804,0.99041,0.811966171
6715,0.332614,0,0.99041,0.816246801
6716,0.3571644,0,0.99041,0.817550384
6717,0.425356,0,0.99041,0.818620042
6718,0.3685504,0,0.99041,0.819581734
6719,0.579676,0,0.99041,0.820419466
6720,0.644868,0,0.99041,0.821011276
6721,0.692932,0,0.99041,0.821363164
6722,0.606532,0,0.99041,0.821389155
6723,0.535336,0,0.99041,0.821413148
6724,0.3898748,0,0.99041,0.821555102
6725,0.3135648,0,0.99041,0.821607086
6726,0.2576624,0,0.99041,0.821679063
6727,0.2923808,0,0.99041,0.820649392
6728,0.1923096,0.26398,0.99041,0.81846809
6729,0.161638,0.1204802,0.99041,0.815333093
6730,0.1850712,0.1752212,0.99041,0.811742242
6731,0.1070732,0.534498,0.99041,0.809373001
6732,0.1681472,0.468806,0.99041,0.808173385
6733,0.2013296,0.521594,0.99041,0.80737564
6734,0.1940112,0.426516,0.99041,0.807119722
6735,0.1112616,0.269308,0.99041,0.807397633
6736,0.2475288,0.0303952,0.99041,0.808207374
6737,0.2264484,0.0399442,0.99041,0.80940499
6738,0.1104568,0.0050979,0.99041,0.810152751
6739,0.308614,0,0.99041,0.812675944
6740,0.389454,0,0.99041,0.813443698
6741,0.3129508,0,0.99041,0.814177463
6742,0.653812,0,0.99041,0.814691299
6743,0.745948,0,0.99041,0.815211132
6744,0.72916,0,0.99041,0.815632997
6745,0.6745,0,0.99041,0.815846929
6746,0.616528,0,0.99041,0.816064859
6747,0.628412,0,0.99041,0.816176823
6748,0.4978,0,0.99041,0.816288788
6749,0.416836,0,0.99041,0.81640675
6750,0.3909684,0,0.99041,0.816634677
6751,0.2924788,0,0.99041,0.81646873
6752,0.282398,0,0.99041,0.81524912
6753,0.2155976,0.00512252,0.99041,0.813053823
6754,0.158058,0.0106098,0.99041,0.810924504
6755,0.255694,0.0617534,0.99041,0.809245042
6756,0.1570928,0.0982062,0.99041,0.808011436
6757,0.1922624,0.0590068,0.99041,0.807215691
6758,0.1379616,0.1320382,0.99041,0.806961772
6759,0.2217876,0.0761958,0.99041,0.807129718
6760,0.2165608,0.1031362,0.99041,0.807923464
6761,0.2301096,0.04076,0.99041,0.809333013
6762,0.213426,0.139175,0.99041,0.810284709
6763,0.2296212,0,0.99041,0.81365763
6764,0.6678,0,0.99041,0.814921225
6765,0.442456,0,0.99041,0.815970889
6766,0.5463,0,0.99041,0.817008557
6767,0.674348,0,0.99041,0.817940259
6768,0.591168,0,0.99041,0.818666027
6769,0.662256,0,0.99041,0.819505758
6770,0.461976,0,0.99041,0.820105566
6771,0.501732,0,0.99041,0.820461452
6772,0.550216,0,0.99041,0.820935301
6773,0.3616228,0,0.99041,0.821293186
6774,0.3238672,0,0.99041,0.821529111
6775,0.2773764,0,0.99041,0.820229527
6776,0.3192704,0.0451692,0.99041,0.817694338
6777,0.2459932,0.11064,0.99041,0.814899232
6778,0.2045812,0.0434108,0.99041,0.811896193
6779,0.1742444,0.26236,0.99041,0.80956294
6780,0.1515548,0.138182,0.99041,0.808003439
6781,0.1429024,0.334962,0.99041,0.806851807
6782,0.1174804,0.327484,0.99041,0.806230006
6783,0.169198,0.364336,0.99041,0.806038068
6784,0.1187212,0.679614,0.99041,0.806387956
6785,0.1548088,0.561794,0.99041,0.80756358
6786,0.1029348,0.252048,0.99041,0.808049424
6787,0.61648,0,0.99041,0.811234405
6788,0.503072,0,0.99041,0.813109805
6789,0.569232,0,0.99041,0.814573337
6790,0.731904,0,0.99041,0.815585013
6791,0.622744,0,0.99041,0.816492722
6792,0.784084,0,0.99041,0.817272473
6793,0.7153,0,0.99041,0.817914267
6794,0.3233096,0,0.99041,0.818400112
6795,0.1397556,0,0.99041,0.818728007
6796,0.339706,0,0.99041,0.818895953
6797,0.1681112,0,0.99041,0.819035909
6798,0.1757656,0,0.99041,0.81915587
6799,0.2145952,0,0.99041,0.817710333
6800,0.3128364,0.1628074,0.99041,0.814865243
6801,0.2134604,0.611946,0.99041,0.811984165
6802,0.2084616,0.659732,0.99041,0.809141075
6803,0.107806,0.401132,0.99041,0.806761836
6804,0.1261256,0.1439408,0.99041,0.804808461
6805,0.1258224,0.351038,0.99041,0.803470889
6806,0.176332,0.426982,0.99041,0.802835093
6807,0.1334164,0.39363,0.99041,0.802803103
6808,0.0938284,0.272864,0.99041,0.803596849
6809,0.107322,0.0296732,0.99041,0.805974088
6810,0.0627316,0.00714536,0.99041,0.807429623
6811,0.107674,0,0.99041,0.811142434
6812,0.1256372,0,0.99041,0.812010157
6813,0.120038,0,0.99041,0.813109805
6814,0.08456,0,0.99041,0.814299424
6815,0.03973228,0,0.99041,0.815387076
6816,0.0215736,0,0.99041,0.816464731
6817,0.01011152,0,0.99041,0.817114523
6818,0,0,0.99041,0.81746841
6819,0,0,0.99041,0.81746841
6820,0,0,0.99041,0.817346449
6821,0,0,0.99041,0.817228487
6822,0,0,0.99041,0.817110525
6823,0,0,0.99041,0.816534709
6824,0,0.1789986,0.99041,0.81537508
6825,0,0.245576,0.99041,0.814363404
6826,0,0.251368,0.99041,0.813251759
6827,0,0.394828,0.99041,0.811796225
6828,0,0.410316,0.99041,0.810504639
6829,0.03575772,0.376834,0.99041,0.80946897
6830,0.0957936,0.307854,0.99041,0.808945138
6831,0.0803972,0.23684,0.99041,0.809067099
6832,0.2897,0.0895488,0.99041,0.809950816
6833,0.3343152,0.0244754,0.99041,0.812394034
6834,0.401096,0.056003,0.99041,0.813851567
6835,0.3967936,0,0.99041,0.818350128
6836,0.79958,0,0.99041,0.819653711
6837,0.730056,0,0.99041,0.820701376
6838,0.834448,0,0.99041,0.821383157
6839,0.834448,0,0.99041,0.821914987
6840,0.834448,0,0.99041,0.822614763
6841,0.834448,0,0.99041,0.823504479
6842,0.834448,0,0.99041,0.824192258
6843,0.834448,0,0.99041,0.824792067
6844,0.834448,0,0.99041,0.825479846
6845,0.775912,0,0.99041,0.826265595
6846,0.828076,0,0.99041,0.826777431
6847,0.834448,0,0.99041,0.825881718
6848,0.834448,0.0415344,0.99041,0.823372521
6849,0.834448,0.1256076,0.99041,0.819825656
6850,0.834448,0.1040786,0.99041,0.815930902
6851,0.834448,0.20099,0.99041,0.813319738
6852,0.780408,0.45747,0.99041,0.81172025
6853,0.834448,0.1428746,0.99041,0.810642594
6854,0.834448,0.212408,0.99041,0.810008797
6855,0.834448,0.64756,0.99041,0.810018794
6856,0.834448,0.61293,0.99041,0.810660589
6857,0.834448,0.468678,0.99041,0.812701935
6858,0.834448,0.1542478,0.99041,0.813667626
6859,0.834448,0,0.99041,0.81796825
6860,0.637028,0,0.99041,0.819553743
6861,0.481584,0,0.99041,0.820901312
6862,0.2962896,0,0.99041,0.82190699
6863,0.585308,0,0.99041,0.822666747
6864,0.534108,0,0.99041,0.823294546
6865,0.2103496,0,0.99041,0.823706414
6866,0.71498,0,0.99041,0.823930342
6867,0.63058,0,0.99041,0.824170266
6868,0.643204,0,0.99041,0.824316219
6869,0.643204,0,0.99041,0.82446817
6870,0.507928,0,0.99041,0.824578135
6871,0.507928,0,0.99041,0.823366523
6872,0.63972,0.0492734,0.99041,0.820873321
6873,0.749792,0.642676,0.99041,0.817184501
6874,0.733416,0.72709,0.99041,0.813103807
6875,0.76752,0.720396,0.99041,0.810268714
6876,0.677188,0.704574,0.99041,0.80850128
6877,0.739424,0.69956,0.99041,0.807195697
6878,0.750004,0.71844,0.99041,0.806505918
6879,0.637996,0.73927,0.99041,0.806455934
6880,0.5437,0.726084,0.99041,0.80712572
6881,0.1967584,0.598744,0.99041,0.809109085
6882,0.325256,0.232726,0.99041,0.810348688
6883,0.2041092,0,0.99041,0.8140615
6884,0.1352576,0,0.99041,0.81450136
6885,0.0554176,0,0.99041,0.814983205
6886,0.1031228,0,0.99041,0.815621001
6887,0.01038864,0,0.99041,0.816336772
6888,0.0065712,0,0.99041,0.817150512
6889,0,0,0.99041,0.817774312
6890,0.00555868,0,0.99041,0.81818818
6891,0.0203204,0,0.99041,0.818308141
6892,0.0441688,0,0.99041,0.818428103
6893,0.0803868,0,0.99041,0.818428103
6894,0.1051252,0,0.99041,0.818548065
6895,0.1416096,0,0.99041,0.817722329
6896,0.1772604,0.52285,0.99041,0.815551024
6897,0.0794856,0.698884,0.99041,0.812755918
6898,0.02924432,0.735464,0.99041,0.810332694
6899,0.0460344,0.715318,0.99041,0.808569258
6900,0.02112864,0.685424,0.99041,0.80724968
6901,0.1044572,0.671362,0.99041,0.806427943
6902,0.1293056,0.68494,0.99041,0.806198017
6903,0.1192988,0.70346,0.99041,0.806477927
6904,0.1867868,0.685892,0.99041,0.807581574
6905,0,0.56165,0.99041,0.8096889
6906,0,0.1937134,0.99041,0.810970489
6907,0,0,0.99041,0.815267115
6908,0.00155082,0,0.99041,0.817988244
6909,0.02134584,0,0.99041,0.820515435
6910,0.1040584,0,0.99041,0.822356846
6911,0.2221156,0,0.99041,0.823572457
6912,0.3476812,0,0.99041,0.824456174
6913,0.435672,0,0.99041,0.824994002
6914,0.428364,0,0.99041,0.825435861
6915,0.433456,0,0.99041,0.82556182
6916,0.473744,0,0.99041,0.825573816
6917,0.520348,0,0.99041,0.825575816
6918,0.429804,0,0.99041,0.82577975
6919,0.417108,0,0.99041,0.825789747
6920,0.441576,0.432036,0.99041,0.824880038
6921,0.406024,0.630242,0.99041,0.823224568
6922,0.3789944,0.687296,0.99041,0.821309181
6923,0.35693,0.673278,0.99041,0.819459773
6924,0.2912076,0.648478,0.99041,0.817684341
6925,0.2827028,0.64048,0.99041,0.816514715
6926,0.291352,0.651566,0.99041,0.81584493
6927,0.3014068,0.66576,0.99041,0.815784949
6928,0.441272,0.31527,0.99041,0.816334773
6929,0.477832,0.464154,0.99041,0.818318138
6930,0.642892,0.0991872,0.99041,0.819663708
6931,0.3250012,0,0.99041,0.823868362
6932,0.4358,0,0.99041,0.824920026
6933,0.60728,0,0.99041,0.82584373
6934,0.72888,0,0.99041,0.826643474
6935,0.81184,0,0.99041,0.827323257
6936,0.794604,0,0.99041,0.827889075
6937,0.794208,0,0.99041,0.828356926
6938,0.791592,0,0.99041,0.828630838
6939,0.766284,0,0.99041,0.828712812
6940,0.721236,0,0.99041,0.82840691
6941,0.661656,0,0.99041,0.828009037
6942,0.604496,0,0.99041,0.827809101
6943,0.564968,0,0.99041,0.827097329
6944,0.51834,0.357452,0.99041,0.825269914
6945,0.523452,0.0889964,0.99041,0.822394834
6946,0.40572,0.69198,0.99041,0.81928183
6947,0.2845888,0.688716,0.99041,0.81634277
6948,0.2142532,0.669538,0.99041,0.813895553
6949,0.140004,0.665118,0.99041,0.812134117
6950,0.110434,0.686882,0.99041,0.811170425
6951,0.1154364,0.714904,0.99041,0.810578615
6952,0.1199064,0.690222,0.99041,0.810548624
6953,0.0546752,0.562782,0.99041,0.811572297
6954,0.2124684,0.1542738,0.99041,0.812336052
6955,0.1469268,0,0.99041,0.814849248
6956,0.1135936,0,0.99041,0.815213132
6957,0.1611492,0,0.99041,0.815742962
6958,0.138306,0,0.99041,0.816160829
6959,0.1451012,0,0.99041,0.816384757
6960,0.206754,0,0.99041,0.816634677
6961,0.1611092,0,0.99041,0.816818618
6962,0.1650084,0,0.99041,0.816926583
6963,0.1310004,0,0.99041,0.816932582
6964,0.074996,0,0.99041,0.817142514
6965,0.03215724,0,0.99041,0.817360445
6966,0.02228876,0,0.99041,0.817602367
6967,0.03312248,0,0.99041,0.8171885
6968,0.01874156,0.460584,0.99041,0.815660988
6969,0.01701508,0.644626,0.99041,0.813227767
6970,0,0.698914,0.99041,0.811034469
6971,0,0.674446,0.99041,0.809217051
6972,0.00936096,0.651568,0.99041,0.807701536
6973,0.01952316,0.642972,0.99041,0.806567898
6974,0.0956324,0.655334,0.99041,0.805912108
6975,0.0471072,0.671418,0.99041,0.805950096
6976,0.0430848,0.653388,0.99041,0.806567898
6977,0.0247896,0.52924,0.99041,0.808489283
6978,0.01641812,0.1334636,0.99041,0.809770873
6979,0.02240628,0,0.99041,0.813163788
6980,0.0638228,0,0.99041,0.813917546
6981,0.0553308,0,0.99041,0.814745282
6982,0.2035876,0,0.99041,0.815569018
6983,0.3885984,0,0.99041,0.816288788
6984,0.3557012,0,0.99041,0.816604687
6985,0.3780444,0,0.99041,0.816642674
6986,0.366842,0,0.99041,0.816632678
6987,0.3477072,0,0.99041,0.816876599
6988,0.2814416,0,0.99041,0.817120521
6989,0.24376,0,0.99041,0.817362444
6990,0.213032,0,0.99041,0.817484405
6991,0.2304128,0,0.99041,0.816754639
6992,0.2154424,0.458864,0.99041,0.814853247
6993,0.2510976,0.627504,0.99041,0.812689939
6994,0.1445448,0.66416,0.99041,0.811026472
6995,0.0696576,0.649606,0.99041,0.809588932
6996,0.01898592,0.62852,0.99041,0.808397313
6997,0.00968124,0.62095,0.99041,0.807607566
6998,0,0.636552,0.99041,0.807209693
6999,0,0.655918,0.99041,0.807427623
7000,0,0.639084,0.99041,0.808139395
7001,0.01242032,0.520752,0.99041,0.809532949
7002,0.00712648,0.1301288,0.99041,0.810288708
7003,0.0500236,0,0.99041,0.812456014
7004,0.1044732,0,0.99041,0.813133797
7005,0.1438548,0,0.99041,0.813863564
7006,0.1737468,0,0.99041,0.814583333
7007,0.2258,0,0.99041,0.815301104
7008,0.2092196,0,0.99041,0.815804942
7009,0.2067248,0,0.99041,0.816206814
7010,0.1473856,0,0.99041,0.816510717
7011,0.1660396,0,0.99041,0.816630678
7012,0.0922024,0,0.99041,0.8168746
7013,0.1012192,0,0.99041,0.817242482
7014,0.0411588,0,0.99041,0.817726328
7015,0.0334832,0,0.99041,0.817242482
7016,0.01777648,0.458244,0.99041,0.815377079
7017,0,0.635722,0.99041,0.812835893
7018,0,0.675656,0.99041,0.8106246
7019,0,0.649998,0.99041,0.808909149
7020,0,0.627522,0.99041,0.807471609
7021,0,0.61924,0.99041,0.806673864
7022,0,0.637602,0.99041,0.806483925
7023,0.007972,0.655962,0.99041,0.806823816
7024,0.00657624,0.641812,0.99041,0.807677543
7025,0.01112168,0.52508,0.99041,0.809542946
7026,0.03450724,0.1264224,0.99041,0.810596609
7027,0.0282372,0,0.99041,0.813357726
7028,0.03914796,0,0.99041,0.81412548
7029,0.0718284,0,0.99041,0.814917226
7030,0.063562,0,0.99041,0.815628999
7031,0.1036564,0,0.99041,0.816202815
7032,0.1558884,0,0.99041,0.816794626
7033,0.1061132,0,0.99041,0.817362444
7034,0.0997016,0,0.99041,0.81796825
7035,0.03947472,0,0.99041,0.818450096
7036,0.0323524,0,0.99041,0.818809981
7037,0.03145028,0,0.99041,0.819049904
7038,0.02178952,0,0.99041,0.819171865
7039,0.0102248,0,0.99041,0.818212172
7040,0.00992396,0.447118,0.99041,0.815752959
7041,0.01235012,0.633838,0.99041,0.813071817
7042,0.010651,0.684138,0.99041,0.810974488
7043,0.00028408,0.661838,0.99041,0.809402991
7044,0.01912012,0.633806,0.99041,0.808131398
7045,0.023464,0.624728,0.99041,0.807265675
7046,0.0477836,0.639012,0.99041,0.806803823
7047,0.0480876,0.660772,0.99041,0.806855806
7048,0.03249128,0.635714,0.99041,0.807435621
7049,0.0501516,0.513598,0.99041,0.809349008
7050,0.0482668,0.1131848,0.99041,0.81053263
7051,0.1244352,0,0.99041,0.813743602
7052,0.1156952,0,0.99041,0.814527351
7053,0.1538336,0,0.99041,0.815261116
7054,0.1501064,0,0.99041,0.815948896
7055,0.1511076,0,0.99041,0.816712652
7056,0.154156,0,0.99041,0.81737444
7057,0.1201924,0,0.99041,0.818042226
7058,0.1104428,0,0.99041,0.818566059
7059,0.0957576,0,0.99041,0.819165867
7060,0.075772,0,0.99041,0.819525752
7061,0.1153372,0,0.99041,0.819645713
7062,0.1084252,0,0.99041,0.819883637
7063,0.1162384,0,0.99041,0.818807981
7064,0.07422,0.44873,0.99041,0.816242802
7065,0.0835276,0.630584,0.99041,0.813199776
7066,0.0498992,0.674302,0.99041,0.810930502
7067,0.073756,0.648028,0.99041,0.809119082
7068,0.033655,0.622136,0.99041,0.807753519
7069,0.0259186,0.609898,0.99041,0.806871801
7070,0.02805724,0.621912,0.99041,0.80649992
7071,0.01011556,0.64064,0.99041,0.806639875
7072,0.01369148,0.609516,0.99041,0.80728167
7073,0.02568776,0.48144,0.99041,0.809027111
7074,0.01086416,0.0911412,0.99041,0.810064779
7075,0.03115904,0,0.99041,0.812565979
7076,0.0571656,0,0.99041,0.813285749
7077,0.1627744,0,0.99041,0.813945537
7078,0.1093372,0,0.99041,0.814577335
7079,0.1245428,0,0.99041,0.815201136
7080,0.145564,0,0.99041,0.815734965
7081,0.121094,0,0.99041,0.816294786
7082,0.1034092,0,0.99041,0.816866603
7083,0.068774,0,0.99041,0.817232486
7084,0.110738,0,0.99041,0.817474408
7085,0.0749288,0,0.99041,0.817474408
7086,0.0918104,0,0.99041,0.817598369
7087,0.0544552,0,0.99041,0.816870601
7088,0.03603032,0.456666,0.99041,0.815041187
7089,0.01750944,0.636532,0.99041,0.81287388
7090,0,0.664822,0.99041,0.811054463
7091,0,0.633056,0.99041,0.809948816
7092,0,0.598964,0.99041,0.809375
7093,0,0.585858,0.99041,0.810142754
7094,0.01120732,0.596628,0.99041,0.812865883
7095,0,0.61276,0.99041,0.817226488
7096,0,0.596624,0.99041,0.821259197
7097,0.00892384,0.484692,0.99041,0.823752399
